relpath,dataset_source,class,duplicate_of,pixel_hash
data\raw\dataset4\normal\normal\24.JPEG,dataset4,normal,data\raw\dataset2\osteoporosis\normal\24.JPEG,f9259e79f0b46f02d93f698fc1d134b9ac26ce7d58cac0c032fe4e005bacce90
data\raw\dataset4\osteoporosis\osteoporosis\24.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\24.png,0e6ca4c845647e48552773c9ec33072f7c821720082647b9dd463d94e90d697f
data\raw\dataset4\osteoporosis\osteoporosis\240.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP146.jpg,94c22f8ed5cefbc3716b563a022b6cc444fc5f3662f16ab0aef0925fd12e66f0
data\raw\dataset4\osteoporosis\osteoporosis\241.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP147.jpg,9c885a84b76553e41ba09b505ec733efca4c37aebb8142820c4c50025942f049
data\raw\dataset4\osteoporosis\osteoporosis\242.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP148.jpg,43b5a8e8bdcb519a39fcb8c698ff44181257b0f48975627937135a385ef25d9f
data\raw\dataset4\osteoporosis\osteoporosis\243.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP149.jpg,5f0b622dbb9f391b83cb64199d9dbdfaf479a40ec8e0d8b532e22e6536d9764f
data\raw\dataset4\osteoporosis\osteoporosis\244.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP150.jpg,a1f0174c5ab85a73435bbf1842f67f377ef8b608229000f0e1cf7590924bc929
data\raw\dataset4\osteoporosis\osteoporosis\245.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP151.jpg,eec36f11cccd0deb92e0253da3f4ef4c3db879b11805067a2a79ac4140c3dfa3
data\raw\dataset4\osteoporosis\osteoporosis\246.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP152.jpg,850a7705b097d160d9cc46e23da071c8acf3df6767694dc31d987b54f1749299
data\raw\dataset4\osteoporosis\osteoporosis\247.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP153.jpg,2bab8ac86af7fee0861bf4e00583bf207cf746ac265201caca82b164d65412aa
data\raw\dataset4\osteoporosis\osteoporosis\248.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP154.jpg,4d4d57ffde5715422b25d380ea5a8a6d3edd1f68c52461790c734807ee6aa5a9
data\raw\dataset4\osteoporosis\osteoporosis\249.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\249.png,055f661174d1d39bcedf6bf91ba431a467f21b867b05b770706242ce8518c28d
data\raw\dataset4\normal\normal\25.JPEG,dataset4,normal,data\raw\dataset2\osteoporosis\normal\25.JPEG,7f02e2f23007753b1f4d7ee1db7ce45637b6930fafaeae706648428b4ffd49fe
data\raw\dataset4\osteoporosis\osteoporosis\250.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\250.png,73c3b606262119c49f849f10b8949c39d3e89c5568100d33adeaedb7fb54c30e
data\raw\dataset4\osteoporosis\osteoporosis\251.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\251.png,296afbdffd6eb30509c9c5eb002b418e75a1f890a8af77aaf69ec42085946492
data\raw\dataset4\osteoporosis\osteoporosis\252.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\252.png,8babcc288907772a45fadafa134100ebba915a4fa14123d0f5541e9d0171e284
data\raw\dataset4\osteoporosis\osteoporosis\253.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\253.png,2fe2ef986c9670d7711b0bf5d1fe22ae56f0f729e102b460e63681b5027988c5
data\raw\dataset4\osteoporosis\osteoporosis\254.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\254.png,35a61a6f89942d8b0e871e9802f7e11222282814609727cb9c64179b294f968c
data\raw\dataset4\osteoporosis\osteoporosis\255.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\255.png,18298c5330e38e3e6b65af40cf84f102e0fcebe6fa61a349f22f1e98fab3fb0a
data\raw\dataset4\normal\normal\256n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\256n.png,e995fc6e67cc5e7c5a0d543e426488b5f05f8a2d8677139581195d8e00b6bcd7
data\raw\dataset4\osteoporosis\osteoporosis\257.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\257.png,595d1356939b6924e9cbb6349164ba3fce9ea965222bf34d3d77c8ad2c2a6afc
data\raw\dataset4\normal\normal\258n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\258n.png,668e63bfd8f81ede1838f6127b849cf4631294203c6adace13e55469da009ccb
data\raw\dataset4\normal\normal\259n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\259n.png,c1f1d4b6445a00790f20297d33fcd5989230d4e2a046669c32b79efa14100db3
data\raw\dataset4\normal\normal\25n.JPEG,dataset4,normal,data\raw\dataset2\osteoporosis\normal\25n.JPEG,da61a873637408017788dd636916957116aa652e6a9cd8f4896c5b83d03d21cf
data\raw\dataset4\osteoporosis\osteoporosis\26.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\26.JPEG,15df2092a51992c3a84bac825dbda60fe461813d1d6594813ee523d0a2dee0fd
data\raw\dataset4\normal\normal\26.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\26.jpg,2ff43891cb9759ae9372c88235d6b0d8070ec363239aeb2e69b7936471240ec6
data\raw\dataset4\normal\normal\260n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\260n.png,4ef2bcd958c76b60fbf3a5e35b50a4bde2271f1ef2667385e9cd979d625280d4
data\raw\dataset4\osteoporosis\osteoporosis\261.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\261.png,921c06102bf7ed98f5d99e698544b813a38348f3bcd3aa6e310f650b2a5aeaae
data\raw\dataset4\osteoporosis\osteoporosis\262.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\262.png,6fbc78af404088e01ff436e7da17fb37afc5176320cb8cb0e51c0cad846cc5d6
data\raw\dataset4\osteoporosis\osteoporosis\263.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\263.png,e2a30387f5048e54cca1ab1be8723a60c8acfb1dcb1977631beeee5a2759d999
data\raw\dataset4\osteoporosis\osteoporosis\264.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\264.png,dd25808bcc70db13bb488fbe670d784baae986092608f4fcc76e651f5705a372
data\raw\dataset4\normal\normal\265n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\265n.png,c977fdc3da5a0b74f20784436675cb618a1c1171619249c67b7270dbeeb869a3
data\raw\dataset4\normal\normal\266.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\266.png,9d62578e4eaefca9f770da46fb5f33a982dcc6190bba8808905ad3437b4ebeb6
data\raw\dataset4\normal\normal\267n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\267n.png,5fb8632a2ca00f6acbad412c7df6a8dc5dde85575470e34522c3e52cb1348c34
data\raw\dataset4\osteoporosis\osteoporosis\268.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\268.png,8b09e178d2f4fb25f90c6b2b20d187be023b97a6c102ded0b7acd5a319156dfb
data\raw\dataset4\normal\normal\26nn.JPEG,dataset4,normal,data\raw\dataset2\osteoporosis\osteoporosis\26.JPEG,15df2092a51992c3a84bac825dbda60fe461813d1d6594813ee523d0a2dee0fd
data\raw\dataset4\normal\normal\27.JPEG,dataset4,normal,data\raw\dataset2\osteoporosis\normal\27.JPEG,acda6e99800ce7521a556bbacdb0d665229a45e6cdeaf3565e1da8b354231ac5
data\raw\dataset4\osteoporosis\osteoporosis\27.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\27.png,fedf6defa3879a30c9cf65e4a4d38fb20345cadf081987db660fd89948d2110f
data\raw\dataset4\osteoporosis\osteoporosis\270.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\270.png,874aab57526b3e116592c8f1410089a55acd3fb1cf76a3d070c38bb7aa8c1451
data\raw\dataset4\normal\normal\271n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\271n.png,2bd0febf31fa200d2977e1f029bd254dfc707c47ee8dc95a9a6b3bc73f693188
data\raw\dataset4\osteoporosis\osteoporosis\272.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\272.png,86dd09bfd68bb905a112be8e2f22b89196e007ab4644cf4f3d52d5f3e63adbd0
data\raw\dataset4\osteoporosis\osteoporosis\273.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\273.png,80a36821cc6d7dfbebb229e7657d4750f0214bb565dd99dad24140a39c9059c1
data\raw\dataset4\osteoporosis\osteoporosis\274.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\274.png,8f41d206c26279e532900716fb9f87d5f9e257bcc4b8310252653fb70ae44f92
data\raw\dataset4\normal\normal\275n.JPEG,dataset4,normal,data\raw\dataset2\osteoporosis\normal\275n.JPEG,e4d78c1082ea3868d3856d86588be51d208606a164c8466aaa9802ed469df2bd
data\raw\dataset4\osteoporosis\osteoporosis\276.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\276.JPEG,9bcf4a7410ac1449b9ce28cf9c5c3f862023232a15fc1357098bd8899d4e1583
data\raw\dataset4\normal\normal\278n.JPEG,dataset4,normal,data\raw\dataset2\osteoporosis\normal\278n.JPEG,b2a0d7ec159de513e05a29753ae58b5b9ace976b324dba060b12ffe7425509f3
data\raw\dataset4\normal\normal\28.JPEG,dataset4,normal,data\raw\dataset2\osteoporosis\normal\28.JPEG,f7b4b32f1ad54492ef4a55084c7fffb898157a5ae1948e716915310631984940
data\raw\dataset4\osteoporosis\osteoporosis\280.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\280.JPEG,a8671e715a1d3f359a19bccb14f0bd1f3dfa735cc581184039132cd1bff681ff
data\raw\dataset4\osteoporosis\osteoporosis\281.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\281.JPEG,42dac6cfa9d4265c71aac81398458099a7db569d53f8c0a9e482c3bd76b8961c
data\raw\dataset4\normal\normal\283.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\283.jpg,e28b4f681224608c6a573bc169951f7b392e2228d653e04a27beccf2485d7c86
data\raw\dataset4\normal\normal\284n.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\284n.jpg,45197ced132d50a38201a5a1e23e61c69b700dda0d8f6cd50775e7b709d406c8
data\raw\dataset4\normal\normal\285n.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\285n.jpg,8fefcea1d5c3b67534549cc04ccb25af96ca2274de61975dfdf28fc421c43e3f
data\raw\dataset4\normal\normal\286n.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\286n.jpg,78bbe20d31798bffb7be6117bcab22f82d8b95255951248f5733fc92a98739c7
data\raw\dataset4\osteoporosis\osteoporosis\287.jpg,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\287.jpg,6958d5566eab1656de8d317f24bca3cc4980064c3b91df72f000d2fe147aa80f
data\raw\dataset4\osteoporosis\osteoporosis\288.jpg,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\288.jpg,cbcf12ff6b682132ea2a15f8e39719983953978f87217dbaf380b6a48a668b90
data\raw\dataset4\osteoporosis\osteoporosis\289.jpg,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\289.jpg,91d97defde3909d9105918b295576f341d0daa0653e5f37fa93f24cbd4e9e814
data\raw\dataset4\normal\normal\28n.JPEG,dataset4,normal,data\raw\dataset2\osteoporosis\normal\28n.JPEG,8dab17c06f769277b909b073bfcb699ec4759de27805fb5bd1a8fe87bff9f7b1
data\raw\dataset4\normal\normal\29.JPEG,dataset4,normal,data\raw\dataset2\osteoporosis\normal\29.JPEG,6455816f77efd69166ed0eb235ec863bc3a7b912bd57c3a300c1ea31bb52bbf2
data\raw\dataset4\osteoporosis\osteoporosis\29.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\normal\29.JPEG,6455816f77efd69166ed0eb235ec863bc3a7b912bd57c3a300c1ea31bb52bbf2
data\raw\dataset4\osteoporosis\osteoporosis\290.jpg,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\290.jpg,88fa59d7b6e0ba52a83e2e269b195b5366527fb0f82f032d9eea5261b441810a
data\raw\dataset4\osteoporosis\osteoporosis\291.jpg,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\291.jpg,a1c15f2c02a3e011c31d6a7f6548732352b201a45959a2dc2da923ca04954b45
data\raw\dataset4\normal\normal\292n.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\292n.jpg,a2628997e1f3f5e2b46fc73040984afa8be3ac237e099b69bc87205a52847fdf
data\raw\dataset4\normal\normal\293n.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\293n.jpg,dcc14b0d6d81651df5cfad09bfb26468901bf1ade2f30f8cd23442bf8f0d3c2d
data\raw\dataset4\normal\normal\294n.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\294n.jpg,787cfd50e385fc956c7f0904344436a68e331944db305a0b4a228735e4032f5c
data\raw\dataset4\normal\normal\295.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\295.jpg,7a10ea6ecae9a6ba797454a333d3b167042233f9e08d3ad83085b6503db61f0b
data\raw\dataset4\osteoporosis\osteoporosis\296.jpg,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\296.jpg,cd345fce218691cf84b3c190d2f5ac79746a20930b5917ef8ab0bd85e8d76494
data\raw\dataset4\osteoporosis\osteoporosis\297.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS23.jpg,96b625e23cb0fb2e1d8a516b889018b9e4e3b07ed2a2898cfc4b870e84a4a518
data\raw\dataset4\osteoporosis\osteoporosis\298.jpg,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\298.jpg,949d8449602fe50e29528718ca7a92b624125ef35587e3c3db843dc726fa6d04
data\raw\dataset4\normal\normal\299n.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS25.jpg,cb2befddd8bf6491cc0cfcdb64948a7e8f0fe99583fbc7d9470fec36b39b8a86
data\raw\dataset4\normal\normal\29nn.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\29nn.jpg,dfe6acf4cf40fbff8e853df491c7ae998364fa049661d4e924e5a72fe7cc717c
data\raw\dataset4\normal\normal\3.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\3.png,433cc012ad8adf5d47bf67a99bff33e6a8e53e1f4c40fbaaa6f123f981e73693
data\raw\dataset4\osteoporosis\osteoporosis\3.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\3.png,6b4bbcdef5d03a8be14425242a4b0800a65b78264a2c4c1649831132c1924090
data\raw\dataset4\normal\normal\30.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\30.png,ae7ad475bba8bd4409ed49e36e1b2958cf14a85010754731e13725a4a9061e10
data\raw\dataset4\normal\normal\300n.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS26.jpg,480450b54c0c605f851b1ba25bc5e4551c9df6a6d3110d2a962aa471ece68158
data\raw\dataset4\osteoporosis\osteoporosis\301.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS27.jpg,15426594bedc9adf5aa304c83c36cc42614c41e4545b245cda1340da7bd82b89
data\raw\dataset4\osteoporosis\osteoporosis\302.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS28.jpg,6a0469657853fbab3471f092c535841943e10b243db1aff652ec2f3cc4163bad
data\raw\dataset4\normal\normal\303n.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\303n.jpg,f6b3debe933598332e3de8a0cafbea249d49187bb8bcfa71e003156f82056907
data\raw\dataset4\osteoporosis\osteoporosis\304.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS30.jpg,255593598fe95c30100c720ce4018fbb7d775b214a89a6113048c85187d905cd
data\raw\dataset4\osteoporosis\osteoporosis\305.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS31.jpg,616913340b3d8d2b82998c614b73fdb205a0fab245a7144752b3a636b5b9270b
data\raw\dataset4\osteoporosis\osteoporosis\306.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP144.jpg,9273b952d1ea90b80259b81ae03cc6c5ca6d541f08223485fc690cbe64f2ff5f
data\raw\dataset4\osteoporosis\osteoporosis\308.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS34.jpg,47647b50c01382e120d167cd84e44ccb7af79cfcba6b9462dc51a1d23e668bcd
data\raw\dataset4\osteoporosis\osteoporosis\309.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS35.jpg,9159f3095ffe11b541eea0dfd9c49ec85c58fe40c05eca5ede3a3c6014ce9740
data\raw\dataset4\normal\normal\30nn.JPEG,dataset4,normal,data\raw\dataset2\osteoporosis\normal\30nn.JPEG,8c9d6ed97803445a2a4487aa3af09f622e8dbce5e6288fbb224a51714dd49df5
data\raw\dataset4\normal\normal\31.JPEG,dataset4,normal,data\raw\dataset2\osteoporosis\normal\31.JPEG,43cd496318998791342c69410cb3461ec233c14f595b4600eb815286920b8053
data\raw\dataset4\osteoporosis\osteoporosis\31.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\31.JPEG,f8008fb21ee200a6e06273a589257dfcf98d86cbfd71d321430149b368285531
data\raw\dataset4\osteoporosis\osteoporosis\310.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS36.jpg,033511b7a9650ef1387ec988261d8bb284430a1e2153ea52edd1d47596b71243
data\raw\dataset4\normal\normal\311n.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS37.jpg,a7ded2068c37af30498e5c581017331a036d44b956a7d005fd799199b35ee5dc
data\raw\dataset4\osteoporosis\osteoporosis\312.jpg,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\312.jpg,8ca369b8b0c54d6e33c87862469173bcd0387cb7a38b412b2f9ab22304002d16
data\raw\dataset4\normal\normal\313n.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS39.jpg,2e00b7694a81f95b9c3b8349d7e7c1ed93c7c0bb163db5a86f0720267dfeae7d
data\raw\dataset4\osteoporosis\osteoporosis\314.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP102.jpg,1493de60135f80c0bbdc19155615a346b573e99c98d943f60af6c452c47a042c
data\raw\dataset4\osteoporosis\osteoporosis\315.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS41.jpg,afdc953b14fd02d23f3057e7761b62bc1073e4db74f410af1541a683736bc2c7
data\raw\dataset4\normal\normal\315n.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS33.jpg,aa1d486f1aa4dc56a73795c597c3f3b459be911acf40e3dc905f7fdb6dc6455d
data\raw\dataset4\osteoporosis\osteoporosis\316.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS42.jpg,9a37c2f57d2e662056b7dadd833a39f5218fed8c7938c89a04da2d5b560303d8
data\raw\dataset4\osteoporosis\osteoporosis\317.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS43.jpg,ca7c33de67e744af83836356c854a782cd27ae61ace2409b84849985f821e83c
data\raw\dataset4\osteoporosis\osteoporosis\318.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS44.jpg,846d94fcccc4566fe45d3fb78d1f5f52bc0addf6a17900c56927655846205d40
data\raw\dataset4\osteoporosis\osteoporosis\319.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS45.jpg,0fb056fc92776f44bbe59d01de48e43874b9300370b7cfd58478a57f8f47506a
data\raw\dataset4\normal\normal\32.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\32.jpg,35df52de960f9d17923f63c7196a36ac8f2913c533e227f61dd8e91f7fa7c091
data\raw\dataset4\osteoporosis\osteoporosis\320.jpg,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\320.jpg,2390e3e576cff152650d52aea27ae6801e0bb0e48730df43f995133a55c90186
data\raw\dataset4\osteoporosis\osteoporosis\321.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS47.jpg,87ba8d9e3b1772a4c4a1fd744479f67696eb652d7b90c24c9d490e72a6e7d0d3
data\raw\dataset4\osteoporosis\osteoporosis\322.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS48.jpg,070b83d21ca1ac9d25dc7de04a05dd062e026b2a9c4f7495748c9443665fad65
data\raw\dataset4\osteoporosis\osteoporosis\323.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteoporosis\OS25.jpg,cb2befddd8bf6491cc0cfcdb64948a7e8f0fe99583fbc7d9470fec36b39b8a86
data\raw\dataset4\normal\normal\32nn.JPEG,dataset4,normal,data\raw\dataset2\osteoporosis\normal\32nn.JPEG,b7d9c90d5100117f25eff9c72ae099ca52c758f75a43d63bd4724251a258e7c6
data\raw\dataset4\normal\normal\33.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\33.png,0f6a115b0d04ccc01a22e06939ecc7875a2a8948431b6a435a1385e698fe9f88
data\raw\dataset4\normal\normal\33nn.JPEG,dataset4,normal,data\raw\dataset2\osteoporosis\normal\33nn.JPEG,6c4feca971be41a873b3370c169f5b766ec16697a669febbb096f2a7071d44c8
data\raw\dataset4\osteoporosis\osteoporosis\34.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\34.JPEG,a52e2b04f5de0665b7271e272f2e887c4704dc044125be64d965f4eb756d9791
data\raw\dataset4\normal\normal\34.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\34.jpg,b2c1c5fca7afe9ed7e4a4c0338600300f28ab2c72b8ef5e5e6e1f289d97c1dd0
data\raw\dataset4\normal\normal\35.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\35.jpg,3e853e893ad9ad71d1aad3456bc4323e4bce352d87905e481024411ba6f8e898
data\raw\dataset4\normal\normal\35n.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\35n.jpg,a561f9ae6b0bc87fe3e5da557882a8c4e068229bd0f8711e1989940c149ed092
data\raw\dataset4\normal\normal\36.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\36.jpg,7b8d2aed0d94f1b9a93b811236e308d47a63c664ca81fda9a19194554cf96f62
data\raw\dataset4\osteoporosis\osteoporosis\36.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\36.png,60ae1a43e2258d811cf5336ea5b50da461e8e3e3fd7776af452390ee78dd626a
data\raw\dataset4\normal\normal\36n.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\36.jpg,7b8d2aed0d94f1b9a93b811236e308d47a63c664ca81fda9a19194554cf96f62
data\raw\dataset4\osteoporosis\osteoporosis\37.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\37.JPEG,b61b5c05172aca6a6ef7cb0bf1958bb397ceb7ea125dee5f78da5a876ed85eb5
data\raw\dataset4\normal\normal\37.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\37.jpg,9a3586c9c7e11e86f1b87842751d264830cd9b6bc2c6b4949e4b806404a95a03
data\raw\dataset4\normal\normal\38.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\38.jpg,b525d192634534cbd8452488733e5a2cab1478ebac9ce647137031e1e7b136e4
data\raw\dataset4\normal\normal\38n.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\38n.jpg,8c373dc82b40c9ad9d680931c55301a1416a677f6264b46df512a619050a40bf
data\raw\dataset4\normal\normal\39.jpg,dataset4,normal,data\raw\dataset1\Osteoporosis Knee X-ray\normal\N18.jpg,7b0750d8a2e4e36271b3a19db0414eb681c412e804c2331cde45d8705b0933a0
data\raw\dataset4\normal\normal\39n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\39n.png,d8b43431a01c019f53d1b330ee36453afa34de3aff142180b5b42e966872af76
data\raw\dataset4\normal\normal\4.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\4.png,2c199e35cf8aa5c18f0888260e3c7c6bedabfa193fc16eae01d5fe2ed7bf258d
data\raw\dataset4\osteoporosis\osteoporosis\4.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\normal\4.png,2c199e35cf8aa5c18f0888260e3c7c6bedabfa193fc16eae01d5fe2ed7bf258d
data\raw\dataset4\osteoporosis\osteoporosis\40.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\40.JPEG,46c17fa433e160cbbe04e7964e3cf3d674c5488944cbc1a520bd1349438c21fb
data\raw\dataset4\normal\normal\40.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\40.jpg,5068566841b9d7e964af2790a9f291eb2e879d7d10fdfe236ee5c083d730de05
data\raw\dataset4\normal\normal\41.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\41.jpg,37396c0dcba2f4f3144b700b5da1ec3479ab1b784bf6d487ca2d56171fca4977
data\raw\dataset4\normal\normal\41n.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP58.jpg,fc648843d1b51655bb60c0f4a5847c2f31a22fb9f7bf2ed78ae799efb9f725ed
data\raw\dataset4\normal\normal\42.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\42.jpg,576c7e9fb1cc337495c17c355a3a2fae959022dcfdc8713a03d3a3857dfae388
data\raw\dataset4\osteoporosis\osteoporosis\42.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\42.png,f6b6a6b96fe8b33775e897c2664a35b9ce47647ce57936609788beb2ed689d1e
data\raw\dataset4\normal\normal\43.jpg,dataset4,normal,data\raw\dataset1\Osteoporosis Knee X-ray\normal\N22.jpg,f831e9fe5cfca0d6e1981de9d85e12ba76c080ceede25407cb43a68d16c1f6ff
data\raw\dataset4\normal\normal\44.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\44.jpg,7d22e87d3837b5cc5ed137c51c25992e901bad891d8e820e8f08e000bb10fd30
